amount,amount_to_avg_ratio,hour,late_night,is_online,distance_from_home_km,txns_last_hour,merchant_category,account_age_days,prior_disputes,is_fraud
11.13,0.436,8,0,1,31.4,0,grocery,408,0,0
51.64,2.604,18,0,1,35.9,0,grocery,532,1,0
13.38,0.811,1,1,1,37.8,1,gas,320,1,0
36.09,1.144,3,1,0,1.6,0,dining,3386,0,0
22.24,1.488,14,0,0,24.5,1,travel,2578,0,0
77.44,1.614,7,0,0,1.1,1,online_retail,1747,0,0
14.39,0.663,17,0,0,7.6,0,cash_advance,451,0,0
45.81,1.297,15,0,1,31.1,0,dining,2343,0,0
14.57,0.619,8,0,1,29.7,2,cash_advance,2886,0,0
74.92,1.474,6,0,1,13.9,0,gambling,2040,0,0
8.89,0.393,21,0,1,18.1,0,electronics,2257,0,0
21.82,0.903,1,1,0,0.7,1,gas,3504,0,0
170.45,3.013,0,1,0,9.4,1,online_retail,120,0,0
110.11,4.394,1,1,1,45.6,5,grocery,2604,0,0
29.16,0.512,19,0,1,31.6,2,dining,2164,1,0
47.62,0.674,20,0,0,13.7,1,electronics,3253,0,0
28.35,1.613,23,1,1,55.1,1,dining,3506,0,0
50.43,2.973,1,1,0,3.7,1,cash_advance,1392,0,0
14.89,0.397,16,0,1,24.9,2,travel,1893,0,0
51.83,1.294,16,0,1,8.9,1,online_retail,1127,0,0
105.62,4.982,8,0,1,102.7,1,dining,3290,0,0
76.11,4.242,16,0,0,2.5,1,grocery,2684,0,0
29.93,1.554,16,0,1,15.6,0,gambling,660,0,0
25.3,1.191,7,0,0,2.5,0,gas,2637,0,0
99.58,4.947,15,0,0,2.2,1,gas,2304,1,0
128.37,1.67,17,0,0,8.2,0,electronics,400,1,0
19.81,0.39,22,0,1,21.6,0,cash_advance,1918,0,0
18.3,0.515,22,0,0,5.4,0,grocery,1197,0,0
9.22,0.196,13,0,1,44.7,0,dining,3179,0,0
47.05,0.901,17,0,0,0.8,0,dining,21,0,0
134.42,7.027,12,0,1,32.2,2,cash_advance,3356,0,1
19.43,0.257,6,0,0,15.5,0,grocery,2844,0,0
39.39,0.632,23,1,1,58.5,2,dining,593,0,0
57.69,2.24,5,1,1,40.9,0,online_retail,335,0,0
2.26,0.121,5,1,0,21.3,2,travel,134,0,0
24.02,0.632,18,0,0,24.3,0,dining,1464,1,0
14.19,0.443,5,1,0,22.7,1,gambling,983,2,0
21.21,0.399,13,0,1,32.7,0,dining,2697,0,0
109.06,3.326,0,1,0,17.2,0,grocery,485,0,0
125.17,5.386,13,0,1,110.5,0,travel,419,0,0
90.49,1.984,15,0,0,26.5,0,gambling,2161,0,0
53.96,2.175,14,0,0,4.7,2,dining,2974,0,0
1061.45,38.264,8,0,1,32.2,2,cash_advance,1166,0,1
25.42,1.608,19,0,1,66.2,1,dining,1556,0,0
19.87,0.664,8,0,1,51.6,0,gas,3484,0,0
27.96,1.417,0,1,1,30.7,1,online_retail,2013,0,0
45.07,1.749,13,0,1,44.0,0,gambling,2049,1,0
14.25,0.313,16,0,1,61.9,1,cash_advance,330,0,0
76.64,2.648,8,0,0,27.4,1,grocery,2357,0,0
33.24,1.646,4,1,1,33.7,2,grocery,36,0,0
39.15,1.141,16,0,1,94.0,2,travel,849,0,0
22.17,0.981,23,1,1,132.0,1,travel,1387,0,0
5.26,0.146,1,1,1,67.0,1,cash_advance,2705,0,0
58.48,1.267,5,1,1,70.2,0,gambling,135,0,0
89.98,4.154,7,0,1,69.5,1,online_retail,2878,0,0
150.55,2.407,22,0,1,20.3,0,gas,980,0,0
27.49,0.606,3,1,0,2.5,4,cash_advance,1685,0,0
74.18,1.81,4,1,1,74.8,0,grocery,425,0,0
17.3,0.448,23,1,1,67.6,0,grocery,2147,0,0
54.5,1.943,5,1,0,8.3,1,gambling,711,0,0
42.81,1.35,6,0,1,61.2,0,grocery,2432,0,0
57.88,1.551,22,0,0,19.0,0,dining,2962,0,0
23.36,0.62,10,0,1,112.2,1,dining,2941,0,0
19.36,1.135,4,1,0,9.7,0,gambling,668,0,0
14.38,0.529,11,0,1,66.3,1,cash_advance,1267,1,0
129.4,3.995,3,1,1,2.0,4,electronics,877,0,0
26.37,0.662,1,1,1,26.0,0,gas,1707,1,0
10.32,0.265,21,0,1,15.9,1,grocery,1922,0,0
25.21,0.684,4,1,1,48.5,0,dining,3321,0,0
97.29,2.181,11,0,0,15.3,0,grocery,2013,0,0
73.86,3.598,11,0,1,36.0,0,online_retail,3255,1,0
9.45,0.495,14,0,0,15.3,0,cash_advance,905,0,0
4.43,0.158,15,0,1,71.8,0,gambling,3557,1,0
10.55,0.192,18,0,1,48.9,0,travel,1362,0,0
87.65,2.543,18,0,1,94.8,1,travel,477,0,0
83.48,3.975,16,0,1,61.4,0,dining,1746,0,0
62.83,0.795,21,0,0,14.6,0,grocery,1534,0,0
46.03,3.237,16,0,0,28.3,1,cash_advance,1010,0,0
78.17,1.963,9,0,0,36.6,3,electronics,2700,0,0
28.2,0.585,11,0,1,33.0,0,travel,82,1,0
13.3,0.328,12,0,1,61.2,0,grocery,980,0,0
105.23,5.704,13,0,0,5.6,1,dining,2599,0,0
103.66,4.609,13,0,1,117.4,0,gas,784,1,0
5.52,0.254,18,0,0,12.3,0,online_retail,899,0,0
30.77,1.8,2,1,1,94.8,0,gambling,3336,1,0
10.73,0.255,0,1,0,22.1,0,online_retail,508,0,0
10.62,0.394,15,0,0,14.7,3,grocery,2855,0,0
127.81,3.235,11,0,0,10.1,1,online_retail,3364,0,0
2.72,0.07,15,0,0,1.0,0,gambling,1977,0,0
128.77,5.222,1,1,1,37.6,1,travel,1672,0,0
75.24,1.84,15,0,1,56.7,0,online_retail,1555,0,0
36.37,1.554,14,0,1,54.6,0,electronics,2666,0,0
40.76,1.36,7,0,1,29.3,0,travel,1599,0,0
49.18,1.23,17,0,0,16.5,0,electronics,1302,0,0
67.63,2.12,18,0,1,5.0,0,travel,2962,0,0
8.95,0.453,20,0,1,75.9,0,gas,2505,0,0
43.81,0.921,12,0,0,15.4,0,online_retail,2040,0,0
45.86,1.326,7,0,0,22.7,1,electronics,908,0,0
58.41,1.975,19,0,1,67.0,0,cash_advance,1527,1,0
42.57,0.703,19,0,1,13.7,0,gambling,1562,0,0
15.1,0.484,14,0,0,12.5,0,grocery,2508,0,0
85.9,3.429,0,1,1,38.3,0,gas,1925,0,0
25.46,0.837,7,0,1,63.0,1,gas,1062,1,0
30.62,0.592,6,0,1,75.0,0,travel,133,0,0
49.71,2.397,7,0,1,33.9,1,grocery,1048,0,0
33.45,1.839,7,0,0,13.4,0,gambling,1375,1,0
65.05,2.191,15,0,1,37.0,0,electronics,2990,0,0
122.91,2.82,13,0,1,93.0,2,electronics,2611,0,0
75.18,3.025,5,1,0,1.9,1,online_retail,3539,0,0
21.31,0.536,7,0,0,10.2,0,dining,2368,1,0
73.05,2.232,18,0,0,12.6,0,electronics,3364,0,0
61.92,1.602,0,1,0,5.3,0,online_retail,847,0,0
45.26,0.893,1,1,1,84.5,0,gas,3287,0,0
96.25,5.068,1,1,1,17.6,1,electronics,1346,0,0
7.58,0.321,0,1,1,40.6,0,online_retail,661,0,0
53.08,3.258,22,0,1,75.1,1,electronics,3138,1,0
40.61,1.347,7,0,1,105.6,0,gas,3141,0,0
12.15,0.225,14,0,1,29.1,0,grocery,315,0,0
12.23,0.529,17,0,1,88.5,0,travel,3425,0,0
152.86,7.819,4,1,1,25.4,0,online_retail,406,0,1
84.44,2.466,23,1,1,143.1,0,travel,1959,0,0
61.11,1.316,16,0,1,53.2,2,gambling,478,0,0
11.75,0.534,15,0,0,25.8,1,grocery,3107,0,0
51.83,1.082,7,0,0,0.3,0,grocery,1931,0,0
51.22,3.39,20,0,1,36.2,1,gas,1168,0,0
13.18,0.544,8,0,0,1.9,0,grocery,2669,0,0
39.1,1.107,13,0,0,5.4,1,electronics,3164,0,0
45.29,1.103,23,1,0,20.0,2,dining,1330,0,0
36.45,1.189,23,1,0,2.6,0,dining,2206,0,0
41.07,0.681,6,0,0,24.2,1,gambling,334,0,0
15.45,0.412,15,0,0,2.7,0,electronics,2068,0,0
23.66,0.864,11,0,1,72.4,0,electronics,317,0,0
26.8,0.582,23,1,1,54.5,1,electronics,2717,0,0
48.95,0.812,18,0,0,11.6,2,cash_advance,3184,0,0
65.22,5.603,16,0,0,14.0,0,online_retail,2845,0,0
287.31,5.031,11,0,1,25.0,0,online_retail,2041,0,0
72.06,1.692,6,0,1,20.7,0,grocery,261,0,0
74.14,1.265,9,0,1,40.6,0,grocery,2005,0,0
70.7,2.094,14,0,1,170.3,1,online_retail,3459,0,0
292.28,13.569,2,1,0,14.3,2,grocery,2448,0,1
165.88,2.643,19,0,0,13.2,6,grocery,2954,0,0
17.03,0.247,14,0,0,12.9,2,online_retail,1164,0,0
5.67,0.164,11,0,0,25.2,1,grocery,476,0,0
29.75,0.79,17,0,1,97.9,0,online_retail,407,0,0
10.53,0.535,17,0,0,5.5,1,dining,2395,0,0
118.46,2.887,17,0,0,26.9,0,travel,3547,0,0
37.22,0.856,3,1,0,6.9,0,gambling,3153,1,0
8.01,0.249,23,1,0,4.6,0,grocery,1159,0,0
116.16,2.819,5,1,1,91.8,0,dining,1318,0,0
18.72,0.421,16,0,0,3.8,0,online_retail,3473,0,0
65.11,2.04,22,0,0,0.5,1,dining,990,0,0
50.99,1.838,5,1,1,40.1,0,grocery,1225,0,0
41.07,0.722,6,0,1,66.3,1,gas,2010,0,0
15.73,0.509,18,0,0,21.4,2,dining,579,0,0
9.87,0.157,4,1,0,2.8,1,travel,632,0,0
75.17,2.155,14,0,1,36.3,1,online_retail,595,0,0
38.03,0.757,18,0,1,63.1,1,dining,2048,0,0
31.22,1.994,3,1,0,11.7,1,gas,449,1,0
23.45,2.118,6,0,1,49.8,2,dining,3460,0,0
24.55,0.86,8,0,0,3.7,1,gas,514,1,0
9.02,0.307,2,1,0,22.5,0,travel,2962,0,0
21.74,0.502,16,0,0,25.0,0,gas,1726,0,0
23.09,0.502,14,0,0,14.7,0,grocery,192,0,0
37.04,2.408,11,0,1,68.0,1,electronics,2633,0,0
21.6,0.27,5,1,1,119.3,0,online_retail,2758,1,0
45.0,0.735,11,0,1,62.7,1,dining,2915,0,0
12.84,0.484,23,1,0,6.2,1,online_retail,3408,0,0
115.73,8.314,9,0,1,30.9,1,dining,2154,0,1
30.2,0.731,1,1,1,24.7,2,gas,2157,0,0
75.25,2.541,17,0,0,20.2,2,electronics,32,0,0
25.88,0.691,13,0,0,25.4,0,electronics,285,0,0
7.07,0.209,1,1,0,8.3,0,cash_advance,257,0,0
79.99,2.041,23,1,1,14.4,1,online_retail,2535,0,0
92.11,1.295,19,0,0,6.6,0,cash_advance,2793,0,0
12.04,0.864,3,1,0,5.2,1,gas,2592,0,0
13.58,0.38,3,1,1,19.4,0,grocery,1355,0,0
47.88,1.07,3,1,1,55.6,1,cash_advance,2804,0,0
12.65,0.421,4,1,0,1.9,0,grocery,1927,1,0
23.18,1.053,8,0,0,24.5,0,gambling,2386,0,0
63.37,0.872,23,1,1,34.2,0,gas,3220,0,0
57.28,1.74,2,1,1,41.1,0,electronics,221,1,0
14.98,0.514,20,0,1,54.8,0,electronics,317,0,0
73.05,1.479,9,0,1,60.0,1,gas,482,0,0
110.04,5.073,1,1,0,10.8,0,grocery,2282,0,0
8.48,0.185,21,0,1,100.8,0,grocery,1013,0,0
31.1,0.527,13,0,0,6.9,0,grocery,124,0,0
60.65,1.016,12,0,0,15.7,1,travel,1484,0,0
20.38,0.377,7,0,0,10.0,1,online_retail,2769,0,0
15.45,1.255,2,1,0,13.3,0,travel,2064,0,0
15.56,0.442,2,1,0,12.5,4,grocery,636,0,0
89.34,5.025,3,1,1,59.7,0,online_retail,3143,0,0
21.22,0.5,23,1,1,27.8,0,electronics,875,0,0
15.23,0.309,9,0,1,30.9,0,online_retail,3224,0,0
33.41,1.744,14,0,1,20.0,2,grocery,1308,0,0
329.22,11.183,9,0,1,113.6,0,dining,36,0,1
37.55,1.873,5,1,1,66.5,1,dining,1735,0,0
14.9,0.549,21,0,0,32.1,0,gambling,2667,0,0
40.56,0.669,5,1,0,12.8,2,dining,1559,1,0
54.54,2.823,8,0,0,9.9,6,dining,583,0,0
135.82,7.217,13,0,0,14.8,0,grocery,1499,1,0
61.82,2.594,21,0,0,1.7,0,gambling,78,0,0
140.64,3.71,4,1,0,4.5,0,grocery,848,1,0
21.15,0.449,11,0,1,76.6,0,gas,455,0,0
63.81,2.465,22,0,0,3.4,0,gas,491,1,0
61.62,2.94,15,0,0,0.3,2,cash_advance,3424,0,1
167.48,3.568,16,0,1,53.2,0,dining,966,0,0
17.26,0.572,3,1,0,3.9,0,online_retail,30,1,0
66.13,2.08,23,1,1,56.3,1,gas,2627,0,0
15.11,0.451,12,0,0,23.6,0,gambling,2075,0,0
79.8,0.847,3,1,0,1.8,0,cash_advance,1075,0,0
19.2,0.896,3,1,1,67.2,5,grocery,2119,0,0
107.38,1.941,7,0,1,12.9,2,gambling,1047,1,0
17.69,0.657,2,1,1,36.6,1,electronics,1392,0,0
7.48,0.198,8,0,0,10.5,0,dining,884,0,0
64.57,2.098,9,0,0,8.3,0,dining,3537,2,0
19.26,0.718,6,0,1,87.1,2,grocery,693,0,0
122.95,4.075,20,0,1,37.5,0,dining,1273,0,0
31.09,1.329,19,0,0,16.1,0,dining,2042,0,0
28.9,0.323,9,0,0,10.1,1,dining,1555,0,0
58.68,2.102,10,0,1,20.1,1,grocery,805,0,0
112.62,7.083,21,0,0,3.7,1,grocery,3405,0,0
14.7,0.586,2,1,1,56.8,0,cash_advance,42,0,0
17.45,0.394,8,0,1,42.8,0,cash_advance,1710,0,0
10.14,0.447,3,1,1,95.1,0,dining,1127,0,0
81.55,3.151,15,0,1,115.0,6,grocery,2905,0,0
7.88,0.27,0,1,1,17.1,0,cash_advance,378,1,0
14.11,0.745,19,0,1,51.1,1,electronics,2482,0,0
17.22,0.769,10,0,0,19.9,1,gas,126,0,0
196.8,6.131,19,0,1,72.2,0,gas,3430,0,1
6.18,0.196,8,0,0,3.5,1,grocery,879,0,0
21.91,0.663,23,1,1,52.0,0,dining,3253,0,0
41.18,0.876,16,0,0,6.9,2,grocery,3172,0,0
5.21,0.196,18,0,0,6.4,2,online_retail,2936,0,0
115.41,2.919,17,0,1,33.9,0,dining,184,0,0
59.07,0.859,13,0,1,8.3,2,travel,3175,0,0
7.42,0.18,4,1,0,10.2,0,travel,2980,1,0
30.96,0.984,5,1,1,30.7,0,cash_advance,1237,0,0
55.25,2.028,7,0,0,6.9,0,electronics,1551,0,0
11.82,0.511,5,1,0,9.3,0,grocery,2025,0,0
89.12,5.969,12,0,1,32.5,7,grocery,861,0,1
60.35,3.104,19,0,0,15.0,0,grocery,968,0,0
132.62,2.519,5,1,0,4.2,0,gambling,2742,0,0
32.69,0.958,4,1,0,5.1,0,grocery,515,0,0
64.12,4.626,14,0,1,84.2,0,gas,3154,0,0
17.2,0.58,5,1,1,121.8,2,grocery,3367,0,0
7.31,0.28,17,0,0,0.3,0,travel,2659,0,0
122.31,3.828,19,0,1,38.9,0,travel,2281,0,0
9.89,0.466,8,0,0,11.1,0,grocery,1955,1,0
54.73,1.64,19,0,0,0.4,0,online_retail,600,0,0
31.78,1.055,8,0,0,11.4,0,dining,105,0,0
51.73,1.159,13,0,0,1.1,1,dining,1800,0,0
4.69,0.192,6,0,1,23.4,2,cash_advance,1418,0,0
20.66,0.347,21,0,1,66.9,3,grocery,2473,0,0
10.12,0.17,10,0,1,64.6,1,grocery,1169,0,0
34.75,1.908,20,0,0,1.1,3,cash_advance,232,0,0
234.39,4.658,13,0,1,86.7,0,online_retail,3444,0,0
13.43,0.814,20,0,1,62.0,0,grocery,3476,0,0
61.67,3.381,5,1,1,105.6,0,grocery,2541,0,0
40.92,0.923,22,0,1,17.4,1,grocery,2232,0,0
11.57,0.298,2,1,1,66.2,0,dining,3095,0,0
20.04,0.377,5,1,1,60.8,1,dining,1725,0,0
6.15,0.119,23,1,1,52.5,0,gambling,782,0,0
41.63,1.945,14,0,0,35.2,0,grocery,908,0,0
40.75,2.38,21,0,1,37.0,1,dining,1836,0,0
17.17,0.49,21,0,0,4.7,0,online_retail,120,0,0
33.9,2.504,16,0,0,12.7,1,dining,3162,1,0
36.14,1.974,11,0,1,32.3,0,online_retail,3112,1,0
267.6,9.034,17,0,1,22.6,0,grocery,43,1,1
33.49,1.03,0,1,0,15.4,0,online_retail,3484,0,0
10.67,0.423,17,0,1,82.2,0,grocery,446,0,0
83.01,1.268,17,0,0,11.2,1,gambling,3005,0,0
32.66,0.6,12,0,1,56.0,1,online_retail,2022,0,0
238.04,13.13,5,1,1,78.1,4,online_retail,861,0,1
67.98,1.016,16,0,1,82.2,0,grocery,863,0,0
378.38,6.881,1,1,0,12.5,0,dining,2788,1,1
17.12,0.193,1,1,0,7.4,0,travel,968,0,0
7.19,0.328,7,0,0,5.0,0,gas,27,0,0
29.96,0.806,3,1,0,4.9,0,gas,459,0,0
21.8,0.698,2,1,1,116.9,0,cash_advance,855,0,0
74.42,2.184,17,0,1,41.4,0,travel,3381,0,0
20.86,0.47,6,0,1,5.3,0,grocery,2577,0,0
68.63,1.079,1,1,0,28.8,1,gas,2331,0,0
147.02,8.981,2,1,0,12.9,1,online_retail,2157,0,1
15.4,0.319,22,0,0,0.5,1,gas,1584,0,0
29.79,0.444,22,0,0,1.0,0,grocery,1504,0,0
44.29,1.823,19,0,0,15.4,0,gambling,2087,0,0
52.92,2.239,17,0,1,101.6,1,dining,2491,0,0
27.91,1.12,7,0,1,32.4,0,travel,709,1,0
52.27,2.207,5,1,1,93.0,3,cash_advance,754,0,0
9.72,0.248,14,0,0,16.9,1,online_retail,806,1,0
65.72,1.95,8,0,0,7.8,1,cash_advance,243,0,0
236.26,12.882,11,0,0,1.4,1,gambling,1389,0,1
340.8,16.649,22,0,0,32.7,0,grocery,3590,1,1
33.32,0.941,15,0,1,40.7,0,grocery,146,0,0
58.49,2.379,22,0,1,73.9,1,gas,391,0,0
22.92,0.448,15,0,1,46.1,1,grocery,2590,0,0
20.36,0.349,1,1,1,65.7,1,gas,3562,0,0
49.48,1.793,0,1,0,8.7,0,electronics,609,0,0
80.42,2.401,2,1,0,6.3,0,gas,3017,0,0
58.91,1.412,13,0,0,7.9,0,gas,852,0,0
64.71,1.081,0,1,1,63.2,0,online_retail,3117,0,0
80.12,2.445,18,0,0,18.0,0,dining,2019,0,0
17.4,0.504,17,0,0,9.0,1,dining,84,0,0
21.23,0.615,16,0,1,45.1,0,gas,960,1,0
38.13,1.456,19,0,1,14.6,1,gas,3325,0,0
51.43,1.655,1,1,1,49.5,1,gambling,470,0,0
21.28,0.965,15,0,1,108.7,0,online_retail,3082,2,0
35.12,1.333,14,0,1,46.7,1,grocery,608,1,0
29.26,1.331,7,0,0,10.5,1,grocery,1622,0,0
18.51,0.298,3,1,0,25.1,1,online_retail,1604,0,0
36.73,1.196,19,0,0,2.9,1,online_retail,2915,0,0
123.21,2.426,2,1,0,1.2,3,online_retail,2490,0,0
127.37,1.246,10,0,0,12.8,0,online_retail,250,0,0
64.55,0.987,6,0,0,13.3,0,dining,1234,0,0
28.34,0.63,11,0,0,26.1,1,cash_advance,1346,0,0
27.7,0.904,17,0,1,68.4,1,grocery,1394,0,0
117.64,4.428,20,0,0,4.7,1,dining,1562,0,0
16.09,0.532,21,0,0,5.6,0,gas,3496,1,0
19.17,0.438,11,0,1,32.9,1,online_retail,423,0,0
24.88,0.967,17,0,1,27.1,1,cash_advance,2169,0,0
59.78,1.002,4,1,1,55.5,1,gas,3490,0,0
55.16,2.642,18,0,1,84.8,0,travel,3334,0,0
195.76,5.577,1,1,0,19.5,0,electronics,2412,0,0
9.77,0.439,22,0,1,62.8,0,grocery,2588,0,0
35.34,0.923,20,0,0,5.3,1,dining,657,0,0
63.88,2.037,21,0,1,26.2,0,online_retail,3467,0,0
21.12,0.328,17,0,0,11.4,0,gas,962,0,0
9.32,0.487,5,1,1,102.7,0,online_retail,2734,0,0
213.44,8.036,10,0,0,1.5,0,electronics,982,0,0
17.0,0.398,18,0,1,41.2,1,online_retail,3538,0,0
40.91,3.064,12,0,1,76.6,0,gas,3517,0,0
37.39,0.881,14,0,0,3.0,1,travel,1713,1,0
41.46,1.054,3,1,0,10.4,0,grocery,756,0,0
29.56,0.919,20,0,1,52.4,1,gas,3217,0,0
28.74,0.656,11,0,1,31.1,3,grocery,897,0,0
52.12,1.392,23,1,1,92.2,0,online_retail,2297,0,0
18.66,0.755,17,0,1,28.7,0,travel,1456,1,0
39.35,2.868,5,1,0,12.5,0,grocery,3216,0,0
55.67,2.839,8,0,0,0.8,0,dining,2405,0,0
10.68,0.542,12,0,0,14.2,0,grocery,101,0,0
31.51,1.044,16,0,0,6.0,1,dining,2264,0,0
76.76,1.303,8,0,0,23.4,2,online_retail,2778,0,0
82.19,2.01,21,0,1,93.9,2,grocery,2263,0,0
57.42,2.043,10,0,1,2.6,0,dining,1677,0,0
10.37,0.384,19,0,1,49.9,0,electronics,985,0,0
52.53,2.662,12,0,1,42.6,1,cash_advance,2522,1,0
28.06,1.078,9,0,0,14.4,0,travel,1463,0,0
35.95,1.704,5,1,1,26.4,0,dining,82,0,0
4.07,0.123,0,1,0,31.3,0,grocery,809,0,0
30.96,0.52,13,0,1,49.7,1,dining,3104,0,0
41.85,1.034,11,0,1,39.2,0,dining,1484,0,0
6.43,0.244,16,0,0,16.0,0,electronics,3235,0,0
118.25,4.44,7,0,1,30.8,1,dining,687,0,0
8.87,0.406,8,0,0,12.9,0,grocery,2658,0,0
12.92,0.535,8,0,0,6.7,0,dining,1448,0,0
7.28,0.236,8,0,0,1.2,1,dining,3062,1,0
32.45,1.171,9,0,0,6.1,1,electronics,818,0,0
37.66,1.093,12,0,1,72.8,0,cash_advance,1407,0,0
15.44,0.757,16,0,0,12.4,0,gas,1008,0,0
21.58,0.914,8,0,1,146.9,1,gas,2417,0,0
62.84,3.024,15,0,0,15.6,0,grocery,1434,0,0
6.2,0.127,3,1,1,138.3,2,travel,1186,0,0
29.14,1.326,12,0,0,23.1,0,online_retail,1987,1,0
20.8,0.946,8,0,0,13.7,0,grocery,231,0,0
20.39,0.548,10,0,0,19.1,2,gambling,2337,0,0
29.18,0.872,17,0,0,16.9,0,electronics,3079,0,0
6.89,0.351,19,0,1,18.3,1,gambling,1496,0,0
14.56,0.625,14,0,1,69.5,0,gambling,3468,0,0
28.22,0.657,14,0,0,14.7,0,dining,3382,0,0
58.36,2.544,17,0,1,20.8,1,online_retail,640,0,0
7.25,0.184,18,0,1,50.1,0,grocery,944,0,0
53.85,1.689,8,0,1,19.8,0,gambling,865,0,0
34.03,0.868,3,1,0,5.1,0,electronics,3175,0,0
18.89,0.414,19,0,1,65.6,0,dining,3102,0,0
59.17,1.689,19,0,1,33.1,0,gas,781,0,0
50.16,1.771,6,0,1,99.4,0,grocery,32,0,0
53.64,1.613,16,0,1,32.6,1,grocery,389,0,0
31.51,0.693,14,0,0,2.6,1,dining,3474,0,0
19.61,0.846,21,0,0,10.9,1,gas,126,1,0
40.6,0.769,13,0,0,20.9,0,dining,123,0,0
33.05,1.717,4,1,1,68.5,1,cash_advance,2982,0,0
127.18,1.69,23,1,0,21.8,0,online_retail,1797,0,0
322.82,4.417,11,0,0,11.7,3,online_retail,3283,0,0
26.13,0.983,23,1,0,5.0,0,grocery,3590,0,0
16.76,0.458,14,0,0,3.8,0,gambling,25,0,0
31.31,2.206,4,1,1,62.9,0,online_retail,1915,1,0
40.44,1.877,16,0,0,16.6,1,cash_advance,2522,0,0
6.35,0.271,15,0,1,15.8,0,dining,741,0,0
70.95,2.624,13,0,0,19.4,1,grocery,1976,0,0
25.78,0.837,12,0,1,112.1,2,electronics,2390,0,0
10.41,0.196,18,0,0,14.4,0,electronics,715,1,0
33.47,1.26,3,1,0,9.5,1,online_retail,928,0,0
18.37,0.572,19,0,1,44.5,0,grocery,3077,0,0
16.3,0.788,9,0,1,25.2,2,gambling,1116,0,0
25.29,0.689,0,1,1,66.2,1,grocery,1963,0,0
8.93,0.232,3,1,0,42.4,1,gas,2600,0,0
24.58,1.179,7,0,0,22.5,0,gas,1680,1,0
104.74,5.002,3,1,0,7.7,3,online_retail,977,0,0
28.19,0.988,6,0,1,34.8,2,dining,1826,0,0
25.59,0.349,5,1,1,34.8,0,dining,769,0,0
47.43,0.553,7,0,1,16.7,3,grocery,2166,0,0
34.26,1.467,12,0,0,17.1,4,gambling,2174,1,0
32.96,0.745,13,0,0,9.0,1,grocery,1068,0,0
134.03,7.021,14,0,1,123.4,0,grocery,1989,0,1
29.28,0.996,23,1,0,9.4,0,grocery,977,0,0
25.45,0.437,3,1,0,1.0,1,online_retail,1349,0,0
84.13,3.266,5,1,1,54.6,1,gas,2101,0,0
32.93,0.854,4,1,0,3.3,1,cash_advance,153,1,0
58.99,2.229,4,1,1,101.2,0,grocery,2906,0,0
233.83,8.304,20,0,1,52.6,1,gas,1089,0,1
10.44,0.376,4,1,1,29.0,1,gas,295,0,0
142.85,4.77,4,1,1,81.8,1,dining,45,0,0
18.36,0.428,8,0,1,24.6,3,grocery,35,0,0
18.15,0.827,5,1,1,32.6,1,cash_advance,2284,0,0
28.91,1.387,5,1,0,14.0,1,grocery,1581,0,0
23.51,0.564,23,1,0,2.7,0,dining,2323,0,0
31.58,0.865,18,0,1,50.5,1,dining,867,0,0
15.35,0.235,3,1,1,78.3,0,online_retail,3024,0,0
123.06,3.36,21,0,1,67.8,4,gas,2996,1,0
13.74,0.214,5,1,1,40.7,3,dining,2118,0,0
6.51,0.138,13,0,1,31.5,1,online_retail,2047,0,0
42.5,0.966,2,1,0,13.5,1,cash_advance,1253,0,0
169.57,8.071,20,0,1,25.0,0,gas,264,0,1
20.53,0.324,16,0,1,70.5,1,travel,1316,0,0
43.16,1.669,3,1,0,1.7,1,travel,225,0,0
30.1,0.585,8,0,0,14.0,1,online_retail,805,0,0
18.87,0.477,9,0,1,76.2,1,online_retail,1559,0,0
81.39,4.472,13,0,1,17.5,2,dining,1575,0,0
50.18,1.023,14,0,0,30.5,0,online_retail,287,0,0
17.43,0.643,15,0,0,5.6,0,gambling,1234,0,0
14.3,0.67,8,0,1,26.4,0,travel,543,0,0
9.99,0.353,20,0,1,7.8,2,gas,3258,0,0
345.0,12.055,13,0,1,62.9,1,gas,2314,0,1
51.63,0.967,11,0,0,8.4,0,gambling,3150,0,0
28.96,0.897,23,1,1,81.3,0,cash_advance,2832,0,0
48.36,1.788,14,0,1,27.0,1,gambling,1811,1,0
85.12,3.128,11,0,1,41.5,2,dining,2647,0,0
8.47,0.328,17,0,1,57.6,0,gas,1185,3,0
39.03,1.678,5,1,0,12.7,0,grocery,1148,1,0
82.71,2.841,15,0,1,78.9,1,gas,1136,0,0
12.54,0.314,22,0,0,8.5,0,dining,2029,0,0
19.57,0.43,3,1,1,56.5,1,cash_advance,906,0,0
129.18,6.785,5,1,0,11.4,1,cash_advance,917,0,1
57.14,1.055,10,0,0,22.7,2,online_retail,3268,0,0
37.77,0.909,20,0,0,2.1,0,online_retail,501,1,0
65.99,4.271,15,0,1,37.2,1,grocery,3556,0,0
15.51,0.664,19,0,0,17.7,0,dining,1040,0,0
47.82,2.142,2,1,1,62.4,1,gambling,1390,0,0
85.6,3.097,3,1,1,44.7,0,travel,2166,0,0
107.55,3.558,18,0,1,48.6,0,grocery,3301,0,0
7.4,0.123,22,0,1,28.4,0,online_retail,1848,0,0
67.81,2.567,5,1,0,4.2,1,travel,2926,1,0
84.3,4.921,11,0,1,33.8,0,online_retail,2079,0,0
72.83,2.987,1,1,0,14.3,1,grocery,1491,1,0
